cts,date,Gyroscope [rad/s],1,2,temperature [°C]
86081.87059296572,2024-03-16T10:11:18.180Z,0.34930777422790205,0.4643237486687966,0.3951011714589989,19.908203125
86086.89731658381,2024-03-16T10:11:18.185Z,0.3439829605963791,0.4483493077742279,0.45260915867944623,19.908203125
86091.9240402019,2024-03-16T10:11:18.190Z,0.33865814696485624,0.4217252396166134,0.5122470713525027,19.908203125
86096.95076382,2024-03-16T10:11:18.195Z,0.33759318423855167,0.3887113951011715,0.5718849840255591,19.908203125
86101.9774874381,2024-03-16T10:11:18.200Z,0.34185303514376997,0.3450479233226837,0.630457933972311,19.908203125
86107.00421105619,2024-03-16T10:11:18.205Z,0.35356762513312034,0.29499467518636846,0.6869009584664537,19.908203125
86112.03093467429,2024-03-16T10:11:18.210Z,0.37167199148029817,0.23961661341853036,0.739084132055378,19.908203125
86117.05765829238,2024-03-16T10:11:18.215Z,0.39403620873269435,0.17891373801916932,0.7806176783812566,19.908203125
86122.08438191048,2024-03-16T10:11:18.220Z,0.41959531416400425,0.11608093716719915,0.8125665601703941,19.908203125
86127.11110552857,2024-03-16T10:11:18.225Z,0.45580404685835996,0.0617678381256656,0.8285410010649628,19.908203125
86132.13782914667,2024-03-16T10:11:18.230Z,0.49201277955271566,0.01810436634717785,0.8285410010649628,19.908203125
86137.16455276476,2024-03-16T10:11:18.235Z,0.5303514376996805,-0.005324813631522897,0.8178913738019169,19.908203125
86142.19127638286,2024-03-16T10:11:18.240Z,0.5729499467518637,-0.007454739084132056,0.7965921192758253,19.908203125
86147.218,2024-03-16T10:11:18.245Z,0.6187433439829606,0.010649627263045794,0.77209797657082,19.962890625
86152.244865,2024-03-16T10:11:18.249Z,0.6645367412140575,0.04792332268370607,0.7422790202342918,19.962890625
86157.27173000001,2024-03-16T10:11:18.254Z,0.7156549520766773,0.09904153354632587,0.7092651757188498,19.962890625
86162.29859500001,2024-03-16T10:11:18.259Z,0.7678381256656017,0.1554845580404686,0.6719914802981896,19.962890625
86167.32546000002,2024-03-16T10:11:18.264Z,0.8168264110756124,0.21192758253461128,0.6347177848775293,19.962890625
86172.35232500003,2024-03-16T10:11:18.269Z,0.8679446219382322,0.2566560170394036,0.5931842385516507,19.962890625
86177.37919000004,2024-03-16T10:11:18.274Z,0.9137380191693291,0.2928647497337593,0.5484558040468583,19.962890625
86182.40605500004,2024-03-16T10:11:18.279Z,0.9531416400425985,0.3152289669861555,0.503727369542066,19.962890625
86187.43292000005,2024-03-16T10:11:18.284Z,0.9882854100106496,0.3333333333333333,0.45686900958466453,19.962890625
86192.45978500006,2024-03-16T10:11:18.289Z,1.0170394036208732,0.3514376996805112,0.4078807241746539,19.962890625
86197.48665000006,2024-03-16T10:11:18.294Z,1.040468583599574,0.36741214057507987,0.3546325878594249,19.962890625
86202.51351500007,2024-03-16T10:11:18.299Z,1.0585729499467518,0.3780617678381257,0.2939297124600639,19.962890625
86207.54038000008,2024-03-16T10:11:18.304Z,1.066027689030884,0.3738019169329074,0.22790202342917998,19.962890625
86212.56724500009,2024-03-16T10:11:18.309Z,1.0638977635782747,0.3610223642172524,0.1554845580404686,19.962890625
86217.5941100001,2024-03-16T10:11:18.314Z,1.053248136315229,0.3407880724174654,0.07880724174653887,19.962890625
86222.6209750001,2024-03-16T10:11:18.319Z,1.033013844515442,0.3152289669861555,-0.003194888178913738,19.962890625
86227.6478400001,2024-03-16T10:11:18.324Z,1,0.29073482428115016,-0.08839190628328009,19.962890625
86232.67470500011,2024-03-16T10:11:18.329Z,0.9563365282215123,0.26624068157614483,-0.17678381256656017,19.962890625
86237.70157000012,2024-03-16T10:11:18.334Z,0.9020234291799787,0.23109691160809373,-0.27050053248136313,19.962890625
86242.72843500013,2024-03-16T10:11:18.339Z,0.8413205537806177,0.18636847710330137,-0.3599574014909478,19.962890625
86247.75530000014,2024-03-16T10:11:18.343Z,0.7699680511182109,0.1235356762513312,-0.4494142705005325,19.962890625
86252.78216500014,2024-03-16T10:11:18.348Z,0.691160809371672,0.05218317358892439,-0.536741214057508,19.962890625
86257.80903000015,2024-03-16T10:11:18.353Z,0.6038338658146964,-0.027689030883919063,-0.6187433439829606,19.962890625
86262.83589500016,2024-03-16T10:11:18.358Z,0.5154419595314164,-0.11501597444089456,-0.6943556975505857,19.962890625
86267.86276000016,2024-03-16T10:11:18.363Z,0.42385516506922255,-0.21512247071352503,-0.7571884984025559,19.962890625
86272.88962500017,2024-03-16T10:11:18.368Z,0.32800851970181044,-0.3226837060702875,-0.8168264110756124,19.962890625
86277.91649000018,2024-03-16T10:11:18.373Z,0.2321618743343983,-0.44195953141640043,-0.8679446219382322,19.962890625
86282.94335500018,2024-03-16T10:11:18.378Z,0.13631522896698617,-0.5718849840255591,-0.9084132055378061,19.962890625
86287.97022000019,2024-03-16T10:11:18.383Z,0.04046858359957402,-0.7028753993610224,-0.939297124600639,19.962890625
86292.9970850002,2024-03-16T10:11:18.388Z,-0.05218317358892439,-0.838125665601704,-0.9563365282215123,19.962890625
86298.0239500002,2024-03-16T10:11:18.393Z,-0.14057507987220447,-0.9691160809371672,-0.9627263045793397,19.962890625
